Date,SPY,Composite,Threshold
2024-08-20,545.779541015625,5.0,5
2024-08-21,547.6550903320312,5.0,5
2024-08-22,543.3568725585938,5.0,5
2024-08-23,549.1301879882812,6.0,5
2024-08-26,547.8212280273438,6.0,5
2024-08-27,548.5734252929688,6.0,5
2024-08-28,545.3887329101562,5.0,5
2024-08-29,545.4376220703125,6.0,5
2024-08-30,550.6444091796875,7.0,5
2024-09-03,539.3126831054688,5.0,5
2024-09-04,538.208740234375,5.0,5
2024-09-05,536.8997192382812,5.0,5
2024-09-06,527.863525390625,4.0,5
2024-09-09,533.773681640625,4.0,5
2024-09-10,536.0986328125,4.0,5
2024-09-11,541.5985107421875,5.0,5
2024-09-12,546.1605834960938,6.0,5
2024-09-13,549.0130004882812,6.0,5
2024-09-16,549.8238525390625,6.0,5
2024-09-17,550.0485229492188,6.0,5
2024-09-18,548.4169921875,5.0,5
2024-09-19,557.7755737304688,7.0,5
2024-09-20,556.8114013671875,7.0,5
2024-09-23,558.2027587890625,7.0,5
2024-09-24,559.7998657226562,7.0,5
2024-09-25,558.5652465820312,7.0,5
2024-09-26,560.7798461914062,8.0,5
2024-09-27,559.9664916992188,8.0,5
2024-09-30,562.21044921875,8.0,5
2024-10-01,557.1738891601562,6.0,5
2024-10-02,557.4089965820312,7.0,5
2024-10-03,556.3899536132812,7.0,5
2024-10-04,561.446044921875,6.0,5
2024-10-07,556.370361328125,7.0,5
2024-10-08,561.6322631835938,6.0,5
2024-10-09,565.5223388671875,6.0,5
2024-10-10,564.53271484375,6.0,5
2024-10-11,567.913330078125,6.0,5
2024-10-14,572.5579223632812,6.0,5
2024-10-15,568.1093139648438,6.0,5
2024-10-16,570.5784912109375,7.0,5
2024-10-17,570.6276245117188,7.0,5
2024-10-18,572.8224487304688,7.0,5
2024-10-21,571.8817749023438,6.0,5
2024-10-22,571.5780639648438,6.0,5
2024-10-23,566.3552856445312,6.0,5
2024-10-24,567.580078125,6.0,5
2024-10-25,567.3840942382812,6.0,5
2024-10-28,569.13818359375,6.0,5
2024-10-29,570.0592041015625,6.0,5
2024-10-30,568.3346557617188,6.0,5
2024-10-31,557.1935424804688,5.0,5
2024-11-01,559.545166015625,5.0,5
2024-11-04,558.3399658203125,6.0,5
2024-11-05,565.0911865234375,6.0,5
2024-11-06,579.1425170898438,7.0,5
2024-11-07,583.6205444335938,7.0,5
2024-11-08,586.148681640625,7.0,5
2024-11-11,586.7072143554688,8.0,5
2024-11-12,584.8847045898438,8.0,5
2024-11-13,585.1688232421875,8.0,5
2024-11-14,581.4060668945312,8.0,5
2024-11-15,573.9591064453125,7.0,5
2024-11-18,576.310791015625,7.0,5
2024-11-19,578.41748046875,7.0,5
2024-11-20,578.6134033203125,7.0,5
2024-11-21,581.7196655273438,7.0,5
2024-11-22,583.5226440429688,8.0,5
2024-11-25,585.5020141601562,9.0,5
2024-11-26,588.5592041015625,9.0,5
2024-11-27,586.7757568359375,8.0,5
2024-11-29,590.4208374023438,8.0,5
2024-12-02,591.4791259765625,9.0,5
2024-12-03,591.7535400390625,8.0,5
2024-12-04,595.4279174804688,8.0,5
2024-12-05,594.4481811523438,8.0,5
2024-12-06,595.5750732421875,7.0,5
2024-12-09,592.5079956054688,8.0,5
2024-12-10,590.6658325195312,7.0,5
2024-12-11,595.2320556640625,7.0,5
2024-12-12,592.1651000976562,7.0,5
2024-12-13,592.0474853515625,8.0,5
2024-12-16,594.575439453125,8.0,5
2024-12-17,592.1259155273438,8.0,5
2024-12-18,574.4784545898438,5.0,5
2024-12-19,574.302001953125,5.0,5
2024-12-20,581.2000122070312,6.0,5
2024-12-23,584.680419921875,8.0,5
2024-12-24,591.1790771484375,8.0,5
2024-12-26,591.218505859375,8.0,5
2024-12-27,584.9949951171875,7.0,5
2024-12-30,578.3192138671875,5.0,5
2024-12-31,576.2152709960938,5.0,5
2025-01-02,574.7994995117188,5.0,5
2025-01-03,581.9864501953125,7.0,5
2025-01-06,585.3390502929688,7.0,5
2025-01-07,578.7222900390625,5.0,5
2025-01-08,579.56787109375,4.0,5
2025-01-10,570.7192993164062,4.0,5
2025-01-13,571.6043090820312,4.0,5
2025-01-14,572.3907470703125,4.0,5
2025-01-15,582.8025512695312,5.0,5
2025-01-16,581.6817016601562,4.0,5
2025-01-17,587.521728515625,6.0,5
2025-01-21,592.8995971679688,7.0,5
2025-01-22,596.2326049804688,7.0,5
2025-01-23,599.48681640625,7.0,5
2025-01-24,597.7367553710938,7.0,5
2025-01-27,589.2815551757812,5.0,5
2025-01-28,594.344970703125,5.0,5
2025-01-29,591.6805419921875,5.0,5
2025-01-30,594.8560791015625,6.0,5
2025-01-31,591.6903686523438,5.0,5
2025-02-03,587.7085571289062,5.0,5
2025-02-04,591.6510009765625,5.0,5
2025-02-05,594.0498657226562,6.0,5
2025-02-06,596.1146240234375,6.0,5
2025-02-07,590.6580810546875,5.0,5
2025-02-10,594.6693725585938,6.0,5
2025-02-11,595.1216430664062,6.0,5
2025-02-12,593.2044067382812,6.0,5
2025-02-13,599.4671630859375,6.0,5
2025-02-14,599.437744140625,7.0,5
2025-02-18,601.197509765625,7.0,5
2025-02-19,602.6133422851562,7.0,5
2025-02-20,600.1062622070312,6.0,5
2025-02-21,589.842041015625,4.0,5
2025-02-24,587.157958984375,3.0,5
2025-02-25,584.2378540039062,3.0,5
2025-02-26,584.5328979492188,3.0,5
2025-02-27,575.20263671875,3.0,5
2025-02-28,584.178955078125,3.0,5
2025-03-03,573.9441528320312,3.0,5
2025-03-04,567.1505126953125,3.0,5
2025-03-05,573.24609375,3.0,5
2025-03-06,563.0702514648438,3.0,5
2025-03-07,566.226318359375,3.0,5
2025-03-10,551.1444702148438,2.0,5
2025-03-11,546.56298828125,2.0,5
2025-03-12,549.4633178710938,2.0,5
2025-03-13,542.138671875,2.0,5
2025-03-14,553.3369750976562,2.0,5
2025-03-17,557.60400390625,2.0,5
2025-03-18,551.5771484375,2.0,5
2025-03-19,557.5842895507812,2.0,5
2025-03-20,555.9718627929688,2.0,5
2025-03-21,556.1553344726562,2.0,5
2025-03-24,566.1151733398438,4.0,5
2025-03-25,567.4759521484375,4.0,5
2025-03-26,560.7013549804688,3.0,5
2025-03-27,559.2122802734375,1.0,5
2025-03-28,547.95068359375,1.0,5
2025-03-31,551.6289672851562,1.0,5
2025-04-01,553.18701171875,1.0,5
2025-04-02,556.6878051757812,1.0,5
2025-04-03,529.2537841796875,1.0,5
2025-04-04,498.2696838378906,1.0,5
2025-04-07,497.3821716308594,1.0,5
2025-04-08,489.591796875,1.0,5
2025-04-09,541.0084838867188,0.0,5
2025-04-10,517.3018798828125,1.0,5
2025-04-11,526.531982421875,0.0,5
2025-04-14,531.64013671875,1.0,5
2025-04-15,530.1511840820312,1.0,5
2025-04-16,518.3668823242188,1.0,5
2025-04-17,519.1064453125,1.0,5
2025-04-21,506.7503356933594,2.0,5
2025-04-22,519.9348754882812,2.0,5
2025-04-23,527.9915161132812,2.0,5
2025-04-24,539.1051635742188,2.0,5
2025-04-25,543.0003662109375,1.0,5
2025-04-28,543.2074584960938,0.0,5
2025-04-29,546.6292724609375,0.0,5
2025-04-30,546.8462524414062,0.0,5
2025-05-01,550.7216796875,3.0,5
2025-05-02,558.8966674804688,4.0,5
2025-05-05,555.6918334960938,4.0,5
2025-05-06,551.0471801757812,4.0,5
2025-05-07,553.364501953125,4.0,5
2025-05-08,557.2203369140625,4.0,5
2025-05-09,556.51025390625,4.0,5
2025-05-12,574.9015502929688,6.0,5
2025-05-13,578.6981201171875,6.0,5
2025-05-14,579.437744140625,6.0,5
2025-05-15,582.2678833007812,6.0,5
2025-05-16,585.9559936523438,7.0,5
2025-05-19,586.5969848632812,7.0,5
2025-05-20,584.6246948242188,7.0,5
2025-05-21,574.7733764648438,6.0,5
2025-05-22,575.0001831054688,5.0,5
2025-05-23,571.0753173828125,5.0,5
2025-05-27,582.9483642578125,7.0,5
2025-05-28,579.5758056640625,6.0,5
2025-05-29,581.8635864257812,6.0,5
2025-05-30,581.2127685546875,6.0,5
2025-06-02,584.4866943359375,6.0,5
2025-06-03,587.8197631835938,7.0,5
2025-06-04,587.6619873046875,6.0,5
2025-06-05,584.8219604492188,6.0,5
2025-06-06,590.8274536132812,6.0,5
2025-06-09,591.3599243164062,6.0,5
2025-06-10,594.7127685546875,7.0,5
2025-06-11,593.0166625976562,6.0,5
2025-06-12,595.3734741210938,7.0,5
2025-06-13,588.7171020507812,5.0,5
2025-06-16,594.318359375,6.0,5
2025-06-17,589.2398681640625,5.0,5
2025-06-18,589.1510009765625,5.0,5
2025-06-20,587.7673950195312,5.0,5
2025-06-23,593.5730590820312,7.0,5
2025-06-24,600.13037109375,7.0,5
2025-06-25,600.4666748046875,7.0,5
2025-06-26,605.1646118164062,7.0,5
2025-06-27,608.1712646484375,8.0,5
2025-06-30,611.0791015625,7.0,5
2025-07-01,610.8812866210938,6.0,5
2025-07-02,613.650634765625,6.0,5
2025-07-03,618.4869995117188,7.0,5
2025-07-07,613.8780517578125,7.0,5
2025-07-08,613.5418090820312,8.0,5
2025-07-09,617.2210083007812,8.0,5
2025-07-10,618.9617309570312,6.0,5
2025-07-11,616.7858276367188,7.0,5
2025-07-14,617.9628295898438,7.0,5
2025-07-15,615.3220825195312,7.0,5
2025-07-16,617.3792724609375,7.0,5
2025-07-17,621.1573486328125,7.0,5
2025-07-18,620.7024536132812,7.0,5
2025-07-21,621.87939453125,7.0,5
2025-07-22,621.9684448242188,7.0,5
2025-07-23,627.2598266601562,7.0,5
2025-07-24,627.4674072265625,7.0,5
2025-07-25,630.1181030273438,6.0,5
2025-07-28,629.9598388671875,8.0,5
2025-07-29,628.29833984375,7.0,5
2025-07-30,627.5070190429688,7.0,5
2025-07-31,625.153076171875,7.0,5
2025-08-01,614.9066162109375,4.0,5
2025-08-04,624.2530517578125,6.0,5
2025-08-05,621.088134765625,5.0,5
2025-08-06,625.845458984375,6.0,5
2025-08-07,625.3212280273438,6.0,5
2025-08-08,630.1972045898438,6.0,5
2025-08-11,628.9510498046875,6.0,5
2025-08-12,635.6468505859375,7.0,5
2025-08-13,637.8228149414062,6.0,5
2025-08-14,637.882080078125,7.0,5
2025-08-15,636.388671875,7.0,5
2025-08-18,636.2501220703125,7.0,5
2025-08-19,632.7984008789062,7.0,5
2025-08-20,631.116943359375,6.0,5
2025-08-21,628.5851440429688,6.0,5
2025-08-22,638.2381591796875,7.0,5
2025-08-25,635.4292602539062,6.0,5
2025-08-26,638.0897827148438,6.0,5
2025-08-27,639.543701171875,7.0,5
2025-08-28,641.80859375,6.0,5
2025-08-29,637.98095703125,7.0,5
2025-09-02,633.25341796875,6.0,5
2025-09-03,636.6853637695312,6.0,5
2025-09-04,642.0064086914062,6.0,5
2025-09-05,640.1469116210938,6.0,5
2025-09-08,641.7196044921875,6.0,5
2025-09-09,643.203125,6.0,5
2025-09-10,645.0625,6.0,5
2025-09-11,650.4231567382812,6.0,5
2025-09-12,650.2054443359375,6.0,5
2025-09-15,653.6671752929688,6.0,5
2025-09-16,652.76708984375,5.0,5
2025-09-17,651.9561157226562,6.0,5
2025-09-18,655.00244140625,6.0,5
2025-09-19,658.2465209960938,6.0,5
2025-09-22,661.3606567382812,5.0,5
2025-09-23,657.7606201171875,5.0,5
2025-09-24,655.6677856445312,5.0,5
2025-09-25,652.6429443359375,5.0,5
2025-09-26,656.3819580078125,6.0,5
2025-09-29,658.2266845703125,5.0,5
2025-09-30,660.7061157226562,5.0,5
2025-10-01,662.95751953125,5.0,5
2025-10-02,663.7210693359375,5.0,5
2025-10-03,663.7112426757812,5.0,5
2025-10-06,666.0914916992188,5.0,5
2025-10-07,663.6219482421875,5.0,5
2025-10-08,667.5791625976562,5.0,5
2025-10-09,665.6452026367188,5.0,5
2025-10-10,647.6542358398438,4.0,5
2025-10-13,657.5919189453125,5.0,5
2025-10-14,656.78857421875,5.0,5
2025-10-15,659.7044067382812,5.0,5
2025-10-16,655.2117309570312,5.0,5
2025-10-17,658.9308471679688,5.0,5
2025-10-20,665.7840576171875,5.0,5
2025-10-21,665.7741088867188,5.0,5
2025-10-22,662.3128051757812,5.0,5
2025-10-23,666.2402954101562,5.0,5
2025-10-24,671.6851806640625,6.0,5
2025-10-27,679.6094970703125,6.0,5
2025-10-28,681.41455078125,6.0,5
2025-10-29,681.7418823242188,5.0,5
2025-10-30,674.2439575195312,5.0,5
2025-10-31,676.4556274414062,6.0,5
2025-11-03,677.7251586914062,6.0,5
2025-11-04,669.6917114257812,6.0,5
2025-11-05,672.0125122070312,6.0,5
2025-11-06,664.8021850585938,5.0,5
2025-11-07,665.4567260742188,6.0,5
2025-11-10,675.8407592773438,6.0,5
2025-11-11,677.3878784179688,6.0,5
2025-11-12,677.7647705078125,6.0,5
2025-11-13,666.5179443359375,5.0,5
2025-11-14,666.408935546875,5.0,5
2025-11-17,660.2002563476562,3.0,5
2025-11-18,654.65625,3.0,5
2025-11-19,657.185302734375,3.0,5
2025-11-20,647.1683349609375,3.0,5
2025-11-21,653.6148681640625,4.0,5
2025-11-24,663.2351684570312,3.0,5
2025-11-25,669.4734497070312,4.0,5
2025-11-26,674.09521484375,4.0,5
2025-11-28,677.7747192382812,6.0,5
2025-12-01,674.6803588867188,6.0,5
2025-12-02,675.9300537109375,6.0,5
2025-12-03,678.2706298828125,7.0,5
2025-12-04,678.7665405273438,7.0,5
2025-12-05,680.0557861328125,7.0,5
2025-12-08,678.0127563476562,7.0,5
2025-12-09,677.4275512695312,7.0,5
2025-12-10,681.92041015625,8.0,5
2025-12-11,683.5072021484375,8.0,5
2025-12-12,676.1580810546875,8.0,5
2025-12-15,675.1365356445312,8.0,5
2025-12-16,673.2918701171875,8.0,5
2025-12-17,665.8832397460938,7.0,5
2025-12-18,670.9114990234375,8.0,5
2025-12-19,676.9923095703125,8.0,5
2025-12-22,681.2098388671875,8.0,5
2025-12-23,684.3233032226562,8.0,5
2025-12-24,686.7305297851562,8.0,5
2025-12-26,686.660888671875,8.0,5
2025-12-29,684.2138671875,8.0,5
2025-12-30,683.3782958984375,8.0,5
2025-12-31,678.3152465820312,8.0,5
2026-01-02,679.55859375,8.0,5
2026-01-05,684.0845947265625,8.0,5
2026-01-06,688.1529541015625,8.0,5
2026-01-07,685.9347534179688,8.0,5
2026-01-08,685.8651123046875,8.0,5
2026-01-09,690.4010009765625,8.0,5
2026-01-12,691.4852294921875,8.0,5
2026-01-13,690.1026000976562,8.0,5
2026-01-14,686.7105712890625,8.0,5
2026-01-15,688.5806884765625,8.0,5
2026-01-16,688.0037231445312,8.0,5
2026-01-20,673.9981689453125,6.0,5
2026-01-21,681.77685546875,8.0,5
2026-01-22,685.3379516601562,8.0,5
2026-01-23,685.5865478515625,8.0,5
2026-01-26,689.068115234375,8.0,5
2026-01-27,691.8134765625,8.0,5
2026-01-28,691.7438354492188,8.0,5
2026-01-29,690.3711547851562,7.0,5
2026-01-30,688.3121337890625,7.0,5
2026-02-02,691.73388671875,8.0,5
2026-02-03,685.885009765625,6.0,5
2026-02-04,682.5626831054688,5.0,5
2026-02-05,674.0379638671875,3.0,5
2026-02-06,686.96923828125,6.0,5
2026-02-09,690.2816162109375,6.0,5
2026-02-10,688.4613037109375,4.0,5
2026-02-11,688.3021850585938,5.0,5
2026-02-12,677.668701171875,3.0,5
2026-02-13,678.1461181640625,3.0,5
2026-02-17,679.2402954101562,3.0,5
2026-02-18,682.662109375,4.0,5
2026-02-19,680.8616943359375,3.0,5
2026-02-20,685.7855834960938,5.0,5
2026-02-23,678.7827758789062,3.0,5
2026-02-24,683.7164916992188,4.0,5
2026-02-25,689.4859008789062,4.0,5
2026-02-26,685.6561889648438,4.0,5
2026-02-27,682.3637084960938,3.0,5
2026-03-02,682.7516479492188,3.0,5
2026-03-03,676.7337036132812,3.0,5
2026-03-04,681.50830078125,3.0,5
2026-03-05,677.7084350585938,3.0,5
2026-03-06,668.8256225585938,3.0,5
2026-03-09,674.6845092773438,3.0,5
2026-03-10,673.6002807617188,3.0,5
2026-03-11,672.7548217773438,4.0,5
2026-03-12,662.5390625,4.0,5
2026-03-13,658.7890014648438,4.0,5
2026-03-16,665.493408203125,4.0,5
2026-03-17,667.2440185546875,4.0,5
2026-03-18,657.9335327148438,5.0,5
2026-03-19,656.3121337890625,5.0,5
2026-03-20,646.9034423828125,3.0,5
2026-03-23,653.6959228515625,3.0,5
2026-03-24,651.5015869140625,3.0,5
2026-03-25,655.1322021484375,4.0,5
2026-03-26,643.432373046875,3.0,5
2026-03-27,632.4606323242188,3.0,5
2026-03-30,630.3460693359375,2.0,5
2026-03-31,648.6688842773438,3.0,5
2026-04-01,653.5562744140625,3.0,5
2026-04-02,654.144775390625,3.0,5
2026-04-06,657.23681640625,3.0,5
2026-04-07,657.5260009765625,3.0,5
2026-04-08,674.27294921875,7.0,5
2026-04-09,678.162841796875,8.0,5
2026-04-10,677.7140502929688,8.0,5
2026-04-13,684.3369750976562,8.0,5
2026-04-14,692.675537109375,8.0,5
2026-04-15,698.1414184570312,8.0,5
2026-04-16,699.8569946289062,8.0,5
2026-04-17,708.3152465820312,8.0,5
2026-04-20,706.8988037109375,8.0,5
2026-04-21,702.2708129882812,8.0,5
2026-04-22,709.3825073242188,8.0,5
2026-04-23,706.6295776367188,8.0,5
2026-04-24,712.10546875,8.0,5
2026-04-27,713.332275390625,8.0,5
2026-04-28,709.8612060546875,8.0,5
2026-04-29,709.7515258789062,8.0,5
2026-04-30,716.8132934570312,8.0,5
2026-05-01,718.7982177734375,8.0,5
2026-05-04,716.1649780273438,8.0,5
2026-05-05,721.9102172851562,8.0,5
2026-05-06,731.9443359375,8.0,5
2026-05-07,729.7001342773438,8.0,5
2026-05-08,735.724609375,8.0,5
2026-05-11,737.4002685546875,8.0,5
2026-05-12,736.2831420898438,8.0,5
2026-05-13,740.4025268554688,8.0,5
2026-05-14,746.2474975585938,8.0,5
2026-05-15,737.2706298828125,8.0,5
2026-05-18,736.751953125,8.0,5
2026-05-19,731.8446044921875,8.0,5
2026-05-20,739.3452758789062,8.0,5
2026-05-21,740.8114624023438,8.0,5
2026-05-22,743.7239990234375,8.0,5
2026-05-25,743.7239990234375,8.0,5
2026-05-26,748.6613159179688,8.0,5
2026-05-27,748.5316162109375,8.0,5
2026-05-28,752.6609497070312,8.0,5
2026-05-29,754.5361328125,8.0,5
2026-06-01,756.5908203125,8.0,5
2026-06-02,757.6182250976562,8.0,5
2026-06-03,752.3018798828125,8.0,5
2026-06-04,755.1445922851562,8.0,5
2026-06-05,735.65478515625,6.0,5
2026-06-08,737.3204345703125,6.0,5
2026-06-09,735.1560668945312,7.0,5
2026-06-10,723.56591796875,7.0,5
2026-06-11,735.8642578125,6.0,5
2026-06-12,739.843994140625,8.0,5
2026-06-15,752.890380859375,9.0,5
2026-06-16,748.4019775390625,8.0,5
2026-06-17,739.0560302734375,6.0,5
2026-06-18,746.739990234375,7.0,5
2026-06-22,744.3900146484375,9.0,5
2026-06-23,733.5800170898438,6.0,5
2026-06-24,733.239990234375,6.0,5
2026-06-25,734.2999877929688,6.0,5
2026-06-26,728.989990234375,5.0,5
2026-06-29,741.0,7.0,5
2026-06-30,746.77001953125,7.0,5
2026-07-01,745.760009765625,8.0,5
2026-07-02,744.780029296875,7.0,5
2026-07-06,751.280029296875,8.0,5
2026-07-07,747.7100219726562,8.0,5
2026-07-08,745.4000244140625,8.0,5
2026-07-09,751.7100219726562,9.0,5
2026-07-10,754.9500122070312,8.0,5
2026-07-13,749.1699829101562,8.0,5
2026-07-14,751.8300170898438,8.0,5
2026-07-15,754.8099975585938,8.0,5
2026-07-16,750.719970703125,8.0,5
2026-07-17,743.2899780273438,6.0,5
